Temp_RCP85
2.59901E-06
0.012406514
0.036763024
0.056344982
0.067427154
0.076035013
0.087230748
0.097611728
0.104588933
0.108497056
0.11037083
0.112566695
0.117340103
0.124501454
0.131055971
0.135416789
0.137853307
0.134921453
0.119665222
0.098065271
0.08902667
0.095968502
0.108361688
0.118946252
0.114792599
0.093322981
0.078467914
0.080597753
0.089061341
0.095311069
0.096258468
0.095624498
0.096969344
0.099702155
0.102730117
0.107080878
0.112988395
0.117317855
0.119103659
0.120306033
0.121208833
0.120959107
0.11978212
0.063811542
-0.107717552
-0.287439005
-0.340080349
-0.306099216
-0.257050669
-0.276700726
-0.455452805
-0.652112358
-0.676655523
-0.570404243
-0.436833735
-0.317871918
-0.223613364
-0.149206114
-0.090178769
-0.042731249
-0.003710876
0.029204486
0.057456993
0.081047705
0.096941565
0.085399744
0.032680108
-0.020313954
-0.029196597
-0.052730187
-0.138051663
-0.195261372
-0.171704468
-0.111097436
-0.05044407
-0.004745543
0.02871074
0.055226083
0.073220808
0.086897849
0.10324881
0.122004581
0.141112456
0.15943729
0.172372694
0.178267699
0.182241217
0.185739383
0.187848993
0.188553237
0.17343088
0.110980876
0.035855453
0.015479835
0.039390725
0.072492035
0.09480392
0.101176499
0.106777011
0.119132216
0.132612215
0.143647028
0.152795205
0.16271419
0.174379491
0.186653458
0.196095352
0.198393401
0.194296044
0.189216312
0.182773837
0.172699551
0.165146823
0.163618478
0.166009729
0.171150334
0.17816058
0.173442523
0.068776698
-0.096091359
-0.160898983
-0.158061437
-0.142592652
-0.119043157
-0.107882299
-0.103156427
-0.0884886
-0.054388945
-0.008367054
0.041479608
0.078538618
0.08898063
0.086525419
0.095562535
0.115033938
0.135673906
0.150142526
0.112381467
0.042307423
0.022942736
0.048389572
0.079826014
0.102151699
0.12147307
0.143893904
0.16383622
0.179578095
0.165491089
0.143793963
0.15397303
0.179417311
0.207698698
0.2338588
0.255228694
0.269502553
0.269354868
0.26630329
0.273256885
0.280908948
0.287105169
0.295690801
0.307209408
0.318413282
0.321847472
0.318815676
0.319544449
0.322813566
0.321300867
0.32120279
0.327750942
0.339132413
0.354723263
0.368870412
0.379190947
0.388354875
0.397542285
0.404805402
0.406651397
0.40665752
0.410950161
0.419441719
0.430803439
0.442330911
0.453300629
0.460363019
0.462531756
0.460573511
0.455848704
0.450549964
0.447948947
0.453285826
0.467510914
0.486962726
0.504795459
0.518013205
0.519059105
0.506003276
0.484499361
0.41458089
0.321814607
0.288314712
0.31014456
0.347138574
0.358606392
0.363679352
0.398307606
0.447339342
0.492652961
0.524093296
0.532945772
0.530354871
0.546233117
0.583309459
0.620917633
0.659383103
0.70141024
0.728038865
0.672350115
0.594473133
0.593692924
0.626694332
0.663194773
0.702315997
0.748445713
0.798833227
0.844528625
0.777206989
0.656447997
0.642661942
0.692716547
0.754943767
0.814976839
0.87107881
0.92653468
0.981760338
1.032820911
1.077258172
1.114213337
1.142457607
1.164055556
1.177486718
1.179011255
1.177646796
1.182212028
1.197572814
1.224199323
1.254820734
1.285664522
1.314076196
1.337654062
1.357574433
1.376695133
1.396521417
1.417613891
1.440358384
1.470603636
1.509989405
1.552326038
1.594122552
1.632704374
1.665764013
1.69453354
1.721919291
1.749468983
1.777781243
1.807401268
1.844505065
1.890712502
1.939806281
1.98845896
2.034017105
2.074180706
2.110181026
2.1449178
2.179928466
2.21576307
2.252747071
2.296681382
2.349201684
2.404261158
2.458585107
2.509572798
2.554974327
2.596067017
2.635791996
2.675598204
2.715837103
2.756847058
2.804507371
2.860445634
2.918633123
2.975809844
3.029387485
3.077127569
3.120318983
3.16188355
3.203263296
3.245017106
3.287517499
3.336539496
3.393665624
3.452833541
3.510759329
3.564838654
3.61282323
3.655977459
3.697187772
3.738018859
3.779106075
3.820845408
3.869038879
3.925285785
3.983532954
4.040501303
4.093588832
4.140649169
4.183139241
4.224031346
4.264826553
4.306102133
4.348215359
4.396936007
4.453835404
4.512835814
4.570637765
4.624526788
4.672015471
4.714317552
4.75442249
4.793924279
4.833461199
4.873440737
4.919674358
4.973767229
5.029669038
5.0840274
5.134076682
5.177546459
5.215778721
5.251742509
5.287038856
5.322311155
5.357970594
5.399831168
5.449498971
5.500923245
5.550827673
5.596615021
5.636045252
5.670412729
5.702678403
5.734435079
5.766317796
5.798729287
5.837475207
5.884152816
5.932702229
5.979838592
6.022957125
6.059811384
6.091690283
6.121550597
6.15098099
6.180612338
6.210843277
6.247475391
6.292101432
6.338656658
6.38385173
6.425078046
6.460086159
6.490162813
6.51826254
6.545972009
6.573920169
6.602503883
6.637522621
6.68056676
6.725568973
6.769237462
6.808961663
6.842490778
6.871110577
6.897775166
6.924070796
6.950625646
