"RCP_Region","RCP_Sector","X1850","X1860","X1870","X1880","X1890","X1900","X1910","X1920","X1930","X1940","X1950","X1960","X1970"
"South America","AGR",14.3684192142759,15.4736822307586,48.0048885948956,80.5349896960162,114.052090670856,219.251024579685,564.977296135492,615.333079166446,543.082035778968,804.322002354833,1143.06301164647,2813.33648215521,3379.34167289603
"South America","Aviation",0,0,0,0,0,0,0,0,0,0,0,0,0
"South America","DOM",22.8818075679266,26.5832764392088,37.6809531096532,48.7819947517988,60.2161685923597,72.4209209524876,85.8236032382305,99.9463894680228,110.660459364534,116.030954199595,114.136475131838,129.282212758785,141.645118788868
"South America","ENE",0,0,0.0523835238157939,0.0972836870864744,0.149667210902268,80.3712922545181,269.924814862241,273.067826291188,453.94065066658,623.738101435203,780.290004038975,847.041580101387,1170.39758925574
"South America","Fossil-fuel-fires",0,0,0,0,0,0,0,0,0,0,0,0,0
"South America","IND",0,0,0.346015500580538,0.691277154754582,1.04709265861954,1.35013891402994,1.7753082872923,2.09493916364556,2.3482315562274,2.59398548474429,2.66786243258066,3.51895502551187,4.15670908540541
"South America","International-shipping",0,0,0,0,0,0,0,0,0,0,0,0,0
"South America","SLV",0,0,0,0,0,0,0,0,0,0,0,0,0
"South America","TRA",0,0,0.00497143038482514,0.00994286076965029,0.0165714346160838,0.0165714346160838,0.0331428692321676,0.0480571603866431,0.0646285950027269,0.210457219624264,0.730800266569296,3.33085835783285,5.73537352062661
"South America","WST",61.1598648904403,70.6980981908699,76.2784445539866,86.1000369654017,107.429665529419,121.021762240238,140.006822676263,167.264141029767,192.112906939894,225.910336387271,265.114440484581,342.722844736903,445.495366168029
"South Asia","AGR",887.80711042053,919.326889488714,2273.53121563635,3627.73554178398,5023.10660968431,5057.49182321324,5095.22004361303,5130.08282955209,5353.58671749012,5327.79780734343,5504.97717149943,5871.27521006455,4180.66887822556
"South Asia","Aviation",0,0,0,0,0,0,0,0,0,0,0,0,0
"South Asia","DOM",74.1437033099701,76.9953842065074,88.6872758823104,100.379167558113,112.424667665087,120.563364943804,129.152627804175,138.280858353991,148.327330152492,159.45458901078,170.213981033416,205.660374577374,250.408951205838
"South Asia","ENE",0,0,0,0,0,0,0,0,0,0,4.63071446976649,19.8751904233341,254.75076549826
"South Asia","Fossil-fuel-fires",0,0,0,0,0,0,0,0,0,0,0,0,0
"South Asia","IND",0,0,0.131691629906164,0.263006998012597,0.39846124591608,0.437968734887929,0.484625198054684,0.524132687026534,0.570789150193289,0.635506179747175,0.693074235106156,0.890611679965402,1.23526748851982
"South Asia","International-shipping",0,0,0,0,0,0,0,0,0,0,0,0,0
"South Asia","SLV",0,0,0,0,0,0,0,0,0,0,0,0,0
"South Asia","TRA",0,0,0,0,0,0,0,0,0,0,0.0367649504351368,0.248870433714772,1.56392443004851
"South Asia","WST",239.055037821333,247.768258826036,257.598559446726,266.434298860925,282.830144837516,299.31247439728,316.169566150796,342.921821212381,380.153003768456,423.740729687763,491.680791235599,610.365095210327,779.865711264591
"South Korea","AGR",5.09945625064579,5.09945625064579,66.1399475708759,127.185538347357,190.077132286571,215.610109733555,266.232411933715,375.625947422569,395.034477912527,401.199720519557,257.843806401403,287.58893471142,310.296813395546
"South Korea","Aviation",0,0,0,0,0,0,0,0,0,0,0,0,0
