"em","country","units","X1750","X1751","X1752","X1753","X1754","X1755","X1756","X1757","X1758","X1759","X1760","X1761","X1762","X1763","X1764","X1765","X1766","X1767","X1768","X1769","X1770","X1771","X1772","X1773","X1774","X1775","X1776","X1777","X1778","X1779","X1780","X1781","X1782","X1783","X1784","X1785","X1786","X1787","X1788","X1789","X1790","X1791","X1792","X1793","X1794","X1795","X1796","X1797","X1798","X1799","X1800","X1801","X1802","X1803","X1804","X1805","X1806","X1807","X1808","X1809","X1810","X1811","X1812","X1813","X1814","X1815","X1816","X1817","X1818","X1819","X1820","X1821","X1822","X1823","X1824","X1825","X1826","X1827","X1828","X1829","X1830","X1831","X1832","X1833","X1834","X1835","X1836","X1837","X1838","X1839","X1840","X1841","X1842","X1843","X1844","X1845","X1846","X1847","X1848","X1849","X1850","X1851","X1852","X1853","X1854","X1855","X1856","X1857","X1858","X1859","X1860","X1861","X1862","X1863","X1864","X1865","X1866","X1867","X1868","X1869","X1870","X1871","X1872","X1873","X1874","X1875","X1876","X1877","X1878","X1879","X1880","X1881","X1882","X1883","X1884","X1885","X1886","X1887","X1888","X1889","X1890","X1891","X1892","X1893","X1894","X1895","X1896","X1897","X1898","X1899","X1900","X1901","X1902","X1903","X1904","X1905","X1906","X1907","X1908","X1909","X1910","X1911","X1912","X1913","X1914","X1915","X1916","X1917","X1918","X1919","X1920","X1921","X1922","X1923","X1924","X1925","X1926","X1927","X1928","X1929","X1930","X1931","X1932","X1933","X1934","X1935","X1936","X1937","X1938","X1939","X1940","X1941","X1942","X1943","X1944","X1945","X1946","X1947","X1948","X1949","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014"
"CO2","cog","ktC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.435719238013,174.477620532202,214.976995470602,190.536102456158,208.729989736069,201.23803767431,274.566614514231,296.334079379092,341.635781772528,306.429113178503,366.371643913773,438.163856389858,389.935404027904,383.752711818322,437.533688250776,401.424758036101,502.621121383611,526.732518529432,736.355048562059,814.19261154681,616.415659647462,589.830817584622,619.266034681483,578.505444189896,577.367702223225,570.895924658131,701.036755546527,585.75269258746,606.73104646785,572.765568753368,620.187803533695,666.901764970093,785.059905938743,2296.99612545689,2232.4477786188,2303.17056848563,2223.95511586634,2239.32849587169,2222.45879261051,2256.54937613569,2186.85210289192,2214.5333516166,2174.73423787366,2173.56352691109,2057.75407602114,2457.56657868421,3024.47420768373,3112.11552282586,357.16330619952,331.21867858978,4098.46682466748,3983.32020318255,2612.51000822885,3065.27453841848,3327.04059488131,4063.95834594566,4526.13195509903,4007.39075691488,4193.40064576145,5097.60941902771,5090.4298148748,5004.45507658559,6546.49739447432,6830.58742903599,6872.93437371483
"CO2","cok","ktC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7568800797608,12.7743032117443,12.5166024777991,12.4183966472764,12.743997570809,15.4405709825312,16.9241125490925,16.9518854849323,32.2675136220252,32.9943649001483,29.6971690739423,36.1047420889066,78.2884998618786,64.0923818454517,66.8452766704981,26.8901432701831,20.5386839888282,20.4654583926395,20.2117601517958,20.2428240041956,20.009004688268,20.0946665474672,19.7945240019959,20.5510009604299,20.2595877017611,22.5923558039676,20.5602137743799,19.4103068967416,19.6088242768016,19.7698295119135,27.6638332866411,27.2297013071718,30.9696332581038,27.6276987547349,30.8699058506991,48.7021851568139,51.4935194598575,55.5558918539411,45.5391242636755,51.7808361642589,51.2815705047374,54.6754810382269,61.1939860868877,90.5881721080442,96.7167065084346,100.255542392132
"CO2","col","ktC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108154411279539,0.0218008031845762,0.0329560861698672,0.0442812900838263,0.0557764149264539,0.0674414606977502,0.0792764273977149,0.0912813150263479,0.103456123583649,0.115800853069619,0.128315503484258,0.141000074827565,0.15385456709954,0.166878980300184,0.180073314429496,0.193437569487477,0.206971745474126,0.220675842389444,0.23454986023343,0.248593799006085,0.26635417350301,0.284622232242473,0.303397975224469,0.322681402449001,0.34247251391607,0.362771309625672,0.38357778957781,0.404891953772486,0.426713802209694,0.449043334889441,0.471880551811721,0.495225452976535,0.519078038383888,0.543438308033774,0.568306261926195,0.593681900061154,0.619565222438646,0.645956229058673,0.672854919921239,0.700261295026337,0.731168716788633,0.762729840472231,0.794944666077126,0.82781319360332,0.861335423050818,0.89551135441961,0.930340987709703,0.965824322921098,1.00196136005379,1.03875209910778,1.08196045783546,1.12604855447473,1.17101638902559,1.21686396148804,1.26359127186207,1.3111983201477,1.35968510634492,1.40905163045372,1.45929789247412,1.5104238924061,1.57609137684179,1.64308652530684,1.71140933780126,1.78105981432504,1.85203795487818,1.92434375946069,1.99797722807256,2.0729383607138,2.14922715738439,2.22684361808436,36.85752374115,170.59458045062,222.187916210946,234.942302682111,522.711378045793,1024.89051659871,1008.63187124892,1588.89798695349,1519.32113363356,735.582640264874,409.935353572514,102.551179423183,598.603797476465,747.87848895202,1637.35393890816,2061.32964694549,2087.39338774776,2347.5696797763,4315.3679386549,3431.25285461991,2824.66155701291,3487.47989793595,3074.48202612747,3936.26535786558,3624.54423060997,4303.61578290353,4568.09329157561,4334.03383415345,4818.24962523066,8385.17066220942,9097.49956709408,9668.25679789488,12001.3904390606,10597.8686500698,13093.2124759198,13807.3469843479,14989.7394259539,15197.7763377496,16400.2307593972,16838.5004266407,18853.5870049762,19863.2235924256,21543.1076593175,21709.164247186,21665.345736307,22169.6326363064,23728.7997850923,26073.4398664393,26990.2375611206,28038.1506596783,31980.424425628,32955.302704075,34162.7772285799,36667.1368483909,34747.9180560427,36977.2778570449,38441.2041600982,39005.0476836859,39332.1546834384,40472.9050311288,40805.399981481,41583.4315954514,43374.0918101999,44221.9514950696,45988.4502438779,46469.3382570277,48963.9642276211,49719.4723773064,51311.1427417914,52485.294255463,54315.0014035359,56670.5535732935,60229.2881622741,60803.8117445781,63767.8945038355,63213.1165236427,68475.4674138033,69454.0114255061,61109.9247555871,63287.5818078483,62254.1499076079,59881.5051964771,59387.9171037326,59464.3410545787,61902.6714193372,62051.015713496,63625.7893107559,64872.727644161,64923.7377668795,67648.7359933295,73006.853554791,72901.8990405018,75935.5233191815,79057.3179965153
"CO2","com","ktC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9946013342772,13.0128265611794,13.0293331611919,13.0467155040505,13.0648316457578,13.0835758833469,17.4704900498921,21.8718632859882,21.9059510449687,21.9403692939033,21.9751114873888,35.2162737280353,34.3582996725711,32.7446524861142,36.0255874311872,36.14365195309,39.6329520895182,50.3229385849362,48.5650565105055,34.0810550741661,26.7005229315775,53.2060373099533,51.4774777496381,51.2964238230004,49.5811095363447,49.383117625559,59.8515122221835,56.4196740981033,65.3925097455789,70.7123566653071,73.702992674757,95.5219950914224,99.0288678590911,100.249615461612,102.199897769713,103.897005634784,108.74132701002,92.6314550862608,92.2128106412337,100.718525167065,104.835998115833,101.809762828125,109.32267173012,110.520781474436,115.177827707934,123.672909376654,134.360350416769,139.234950136181,136.815537775348,136.289494941033,133.068661635856,140.188464577073,177.863796115643,183.384629397038,187.173980786132,191.35785170064
"CO2","cpv","ktC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.18243061751933,9.17274704052251,9.1324357174622,9.2087730585351,13.8051650313677,18.1421162260208,18.1299640146378,18.168357583414,18.1197306761869,21.0468865039542,25.5153087851477,25.403411717163,20.9558384433694,16.4879627653757,32.8007981519833,28.377408943898,26.9872410900206,22.5788048882394,34.3099454252426,41.6548878362767,43.0725608561331,42.7927751128926,56.4653356686856,73.9554719797257,79.6521194444524,90.5000985288759,91.140470899884,96.2840763430108,230.500575047392,281.091124031212,132.870736166805,37.5916832097647,40.2445107574362,38.6093583388675,83.0534762206797,87.6090509665567,61.2423033492215,84.396630284381,78.4320225450693,88.7489184094056,103.047460627054,110.18980001198,123.265734693691,124.816006005828,134.602259674064,138.58740903393,168.329687388092,170.399347635532,182.08282600554,192.668642731418,191.496088496778,221.199545543261,250.092291625224,248.983512146461,270.18262475332,305.773212181589,302.971650190737,363.952329146371,273.547883275566,282.174731301597,266.854621354109,423.631244257864,439.354524023316,450.592675462321,463.087807267263
"CO2","cri","ktC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.562568064293,268.714031361865,333.789545176475,370.136504309214,346.8465483515,299.838497899407,415.590972113627,395.835861637942,382.541041837706,328.699833859101,418.676007438092,419.336920246506,469.89530711677,514.076856297093,580.281541637933,737.690714832937,862.787907405843,761.363282395569,901.402524341321,998.354424768724,1088.8927358611,1326.53905051013,1504.20053685836,1690.68316402229,1635.05151070557,1828.41794597509,1907.4269486167,2285.7354575751,2564.62913840686,2566.26213763263,2470.02031547512,2328.16510988827,1830.33077915081,1926.61380882351,2116.12518912947,2268.67371015652,2355.41363735336,2538.13177859813,2588.0312200437,3023.97322328196,3016.76775587136,3191.37857368609,3968.70535212197,4145.49016035901,4473.15258581749,4507.35523857948,4500.97093594405,4708.76284819647,5180.08350078793,5440.93854858585,5418.14339178603,5735.79412313942,5825.01741340862,6090.66790360866,6353.34456559593,6592.36986887309,6641.77351508819,7693.6641823477,7781.17955985293,7166.50735668569,7189.71250897806,7818.26483770554,8083.93427775686,8350.70693258058,8520.08538762199
"CO2","cub","ktC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6079668180915,69.4358146952605,107.557253937055,146.444162654495,146.444162654495,146.444162654495,146.444162654495,146.444162654495,146.444162654494,146.444162654495,146.444162654494,146.444162654495,146.444162654494,146.444162654495,146.444162654494,146.444162654495,146.444162654495,146.444162654495,146.444162654495,146.444162654495,146.444162654494,146.444162654495,146.444162654494,146.444162654494,146.444162654495,146.444162654495,146.444162654494,146.444162654495,146.444162654495,146.444162654495,146.444162654494,146.444162654495,146.444162654495,146.444162654495,146.444162654495,146.444162654495,146.444162654495,146.444162654494,146.444162654495,146.444162654495,241.99766419141,251.097997671116,251.097997671116,255.648164410968,282.949164850088,363.960035893124,394.431625639668,382.804597884873,380.326237404912,8122.53193901861,9315.41522413164,9051.98555892325,8911.81688064771,8558.94384680184,9722.72557320348,8391.03798979156,19745.9285080223,25653.076700962,22336.0131338294,19539.9275772373,17293.4772886395,20146.9977112259,18522.0176115701,20279.0738797744,20714.323119411,21532.9723697186,22381.2813901463,22724.0356012318,24439.5633179785,26384.4591490337,26986.2039223346,26393.7248139929,27703.4839237315,30809.0799424326,31305.7030967427,32382.3145624905,35459.1286386926,37982.1359221348,38871.4653112903,39383.1276146594,40098.6616989603,39451.8867466144,43626.2416906287,45893.2044484471,42213.4470392631,43145.6000412271,45627.8373594233,47752.1012105109,49115.6065554967,44534.2689734444,35185.3047742349,29312.1890455694,27237.7136674839,29057.0858781939,31301.6838788052,32764.0794592569,35851.8117815819,35548.0399081785,36450.7734962902,36775.2800524363,35464.6742837323,34368.0832345713,33366.2563564736,32410.4977424347,33549.4960454006,33244.2186648608,33588.6546203293,32699.4127970959,42486.7839773336,39759.3713811865,36914.0851610885,35549.172336427,38556.147094444,39058.0288155472
"CO2","cuw","ktC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1358.14034181981,2716.48675349411,4074.89310671462,4713.58694909787,9524.04428024535,7865.95428873537,10157.4581867027,6925.13268168863,6054.17270348797,7777.0816417159,6673.09800229004,6948.362640725,7613.22745326002,7275.75072410452,7057.3363668884,6315.97216310591,5892.81348919183,7240.42717149724,6714.15654809723,8761.67615081419,9770.23669733483,9085.68172997996,8906.30191314884,9599.84583026684,8886.64897445414,6840.1463727497,7492.75587350629,7576.99674260697,5179.0276359365,5515.1286168082,4376.82541199964,4401.14561819592,4276.54464867883,4322.49808472483,4009.07716038219,3711.73168337679,3304.66086748249,3281.2553991709,2961.98597522087,2723.18292728688,2649.37206482981,2756.25933388368,2907.08567233662,2603.34645796779,2960.13671180231,3002.55278916937,3040.02257504805,3028.20208290859,3173.63398400034,3266.84192532996,3354.94804410908,3373.42270947193,3428.36004662207,3473.50337147838,3551.32114457477,3637.78105767458,3683.82834872699,3811.6048500703,3835.63715830695,3801.60292354749,3871.93042893087,3899.50305462042,2644.05950891502,2654.26315401605,2687.93701891598
"CO2","cym","ktC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000309603979166732,0.000620964657388586,0.00093408203466557,0.00124895611099768,0.00156558688638492,0.00188397436082728,0.00220411853432478,0.00252601940687741,0.00284967697848515,0.00317509124914804,0.00349125596136268,0.00380717623490458,0.00412285206977375,0.00443828346597014,0.00475347042349378,0.00506841294234469,0.00538311102252282,0.00569756466402823,0.00601177386686085,0.00632573863102071,0.00663946164999025,0.00695294048680924,0.00726617514147754,0.00757916561399523,0.00789191190436229,0.00820441401257875,0.00851667193864458,0.00882868568255979,0.00914045524432439,0.00945198062393844,0.00976326580546298,0.0100743070618732,0.0103851043931689,0.0106956577993503,0.0110059672804172,0.0113160328363698,0.0116258544672079,0.0119354321729316,0.0122447659535409,0.0125538558090357,0.0128627070192182,0.0131713145618374,0.0134796784368935,0.0137877986443866,0.0140956751843166,0.0144033080566834,0.0147106972614871,0.0150178427987278,0.0153247446684053,0.0156314028705197,0.0155860174469351,0.0158307867399737,0.0163264189650933,0.0170319648679315,0.0178996990675113,2.25234722340123,2.25719940678202,4.50331370442078,4.51234946891054,6.7707579467375,6.78725776326695,6.81124815414618,6.8354812770679,6.85989754227146,6.88423171729622,11.4502831238548,9.20285220134789,13.8033572220679,27.585447960696,23.0735048717675,28.6176157239183,40.9753424841449,39.9962016081934,31.4493291015109,40.3581399154773,42.3608330865217,42.6126001066549,68.4175450191349,63.1454760633828,102.436142348309,148.215379459157,144.956909229271,153.626710012984,150.294485714877,152.522657401186,207.221020800563,216.151864274249,219.469329829897,238.523121159316,208.934152709937,235.080619606006,263.071647358987,269.425938761081,290.807009435885,297.804057569468,315.653596374668,328.775893737714,335.707162111161,330.186317534853,336.589942402339,332.635981960716,348.458526180703,350.332584989163,333.054196530668,334.954163533393,337.493236800059,408.233051491662,419.840018873723,394.966201183916,433.308830733605,461.897704390216,514.651511902834,535.067080774265,542.029901752792
"CO2","cyp","ktC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.452821450796,321.066295415954,354.717787799111,418.135048114539,511.186405092533,523.163241510182,777.382178320155,964.966354528725,913.927248816911,985.129774832677,1054.46027217724,1030.90862011171,1076.73237966779,1168.93066867598,1177.44670731063,1356.68443846692,1456.44793145825,1619.34858810573,1901.04656258264,1953.07210670057,2030.08620958918,2352.06957253173,2762.49097763213,2876.63163746455,2238.01887835506,2337.74845610011,2921.16727957757,3116.24091134617,3243.74173579594,3440.36873494184,3666.84527802532,3461.6706001018,3507.65388243154,3460.58842574952,3365.14310740925,3235.40359589461,3688.50802519012,3988.76021850871,4214.53873420572,4445.83157653701,4540.47755150143,4993.10544971829,5327.15114327494,5600.55243128784,5798.63008598145,5685.93632244161,6036.06338407742,6127.79603310638,6417.69097585095,6669.73513915571,6920.9036076576,6835.13005889913,6973.8137651074,7352.57467333124,7663.78818035363,7833.48491733129,8020.27580528131,8290.29708778613,8449.61248184443,8217.2637792829,7854.06053513908,7589.27111901359,7110.97211303933,5872.19068789117,5933.38526580265
"CO2","cze","ktC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234899485641039,0.47316318827879,0.714791107913251,0.959783244544431,1.20813959817231,1.45986016879692,1.71494495641823,1.97339396103624,2.23520718265098,227.608290495313,743.085062843002,1261.96514662391,1781.15331448133,2300.63833602984,2820.40929643353,3340.45558542005,3857.67691564987,4378.24238311294,4899.0530925311,5420.09955010514,5941.09490771324,6459.17062616674,6980.50555221996,7501.99923473411,8023.64437722531,13867.0596430621,14572.5517845004,15278.2079809645,16420.7342864941,17399.3601020961,18375.3780794832,18790.6629876545,20070.151669062,20730.0475080161,21764.6934822862,22879.802370781,24031.9995270964,25757.1288056643,27268.421053805,29160.557797665,30241.3243723028,30708.8754428986,31399.6557745746,32196.0120258063,33423.6749769802,34254.6485037489,36261.8680589284,37081.0743618297,38052.5554299007,37785.2641962127,39496.8191593348,40040.8599644095,40808.7801286454,41222.3659210006,42450.9935215582,44346.1337394809,46622.0291772763,47497.6493151669,47223.916763997,46747.0758888541,47305.1051687776,50295.6534249494,52569.7003856297,47892.0475450705,47748.4532749366,50782.1477333993,47721.289263809,40660.3333839697,38386.5953863395,38039.522013605,36508.6170668355,32556.2421087817,34383.9214004027,42164.7924805577,39648.6871865969,40169.9197469976,43072.2937463213,45321.3063291557,50650.6569946303,44435.5627535934,41502.7759796041,36107.5358413788,32981.2839451387,32874.0414254002,33773.7465659003,36619.8588011961,44250.6967352253,50822.0200922394,55683.5430214827,62629.5172130875,62931.9313503028,67774.5863855389,74713.4720675693,71174.1479053665,37727.8061196085,46738.7559010723,52906.6374207417,57066.9464154733,59889.7319331489,61356.0590446128,65215.9700697119,69527.1301577944,71863.3135035323,76557.6231778896,79273.3205596327,84743.8620565899,87478.6058027327,94786.4041944813,94185.5589610097,100367.511277142,108884.729592244,116180.767987779,122345.074027917,127112.976884648,123660.769254857,122509.972613,121372.061713508,126493.77253346,133467.35373197,152214.989424134,175995.674688977,176315.07231976,174550.877273566,172047.256908835,178520.061755209,183668.894553881,194302.816560297,189845.284848925,199857.4632582,192224.977371929,192994.662627277,194907.916381926,196406.069077038,196984.355771519,194907.866702058,193917.551426849,195964.389988317,191529.523434361,176330.570343147,166357.815944949,155534.462665992,141021.377637933,135700.20202717,126244.305919146,125074.907896619,130850.520354539,127396.583188205,121246.663794801,114197.156440752,124039.629928704,123926.815388356,121040.030312664,124393.543187554,125303.111456758,123908.172484708,124707.256814871,125662.479576259,119486.043638157,112510.944297404,115128.849377243,112956.609617868,109376.20433548,106127.835719807,104122.610435604
