1750,0.009505619891242845
1751,0.009505963229138912
1752,0.009510002042483999
1753,0.009510345380380066
1754,0.009514384193725148
1755,0.009518423007070223
1756,0.010169170023994008
1757,0.010173208837339078
1758,0.010177247650684137
1759,0.010181286464029202
1760,0.01018162980192527
1761,0.01114651159199232
1762,0.011150569765313867
1763,0.011154627938635423
1764,0.011158686111956969
1765,0.011162744285278624
1766,0.012445436963961373
1767,0.012449495137282928
1768,0.01245355331060457
1769,0.012457611483926127
1770,0.012461669657247675
1771,0.013810901566280148
1772,0.013814980411869127
1773,0.013819059257458001
1774,0.013823138103046874
1775,0.013827216948635753
1776,0.015250358366648627
1777,0.0152544372122376
1778,0.015258516057826474
1779,0.015262594903415347
1780,0.015270369224453219
1781,0.017074168355278547
1782,0.017078270942430772
1783,0.017086069005031904
1784,0.017090171592184025
1785,0.017101945736123083
1786,0.01940463405256619
1787,0.019412432115167324
1788,0.01941653470231945
1789,0.019424332764920678
1790,0.019432130827521807
1791,0.021694191817995857
1792,0.022348766428760894
1793,0.022371745683867943
1794,0.022325343546537563
1795,0.02233821727595418
1796,0.023439214593904256
1797,0.024598062099257065
1798,0.025616857924286657
1799,0.026981443026950897
1800,0.028777805392526896
1801,0.02855469610714516
1802,0.03707238349413016
1803,0.03211505223414886
1804,0.03505259221861565
1805,0.03426830496047007
1806,0.035862039379055334
1807,0.038367260441730985
1808,0.035856927524412704
1809,0.035888503308017815
1810,0.038156726001580876
1811,0.04036351490342034
1812,0.041759707244513694
1813,0.04195454083933804
1814,0.042887637597185384
1815,0.04431824073967149
1816,0.04903968263785054
1817,0.05119270203822863
1818,0.05150323307965796
1819,0.05174568402079667
1820,0.05253618866616626
1821,0.05336192137594934
1822,0.05545545553908202
1823,0.05877093689865053
1824,0.060467061038921785
1825,0.06311152300049376
1826,0.06369625002551374
1827,0.06830482987530269
1828,0.06898226920380734
1829,0.0683939437152843
1830,0.09136832944303304
1831,0.0867014506299886
1832,0.08679580075587685
1833,0.0887774169643688
1834,0.09052129829779418
1835,0.09261388732182807
1836,0.10707903985017181
1837,0.107223161668627
1838,0.11099128842241188
1839,0.11473585303910569
1840,0.12291642713139286
1841,0.12679434586668684
1842,0.13426523825552258
1843,0.13723492960494724
1844,0.14601709233738427
1845,0.16047390306954593
1846,0.16195890463917126
1847,0.17393154766070076
1848,0.17266067399561502
1849,0.1790134872914718
1850,0.18829718929150177
1851,0.18894731012415789
1852,0.19656962088266383
1853,0.20503437818073506
1854,0.24147108738366804
1855,0.24390772434166327
1856,0.2608928804939154
1857,0.26345150898261566
1858,0.2676077702965468
1859,0.2852848881882303
1860,0.3144307082512233
1861,0.3314036247223159
1862,0.3366365241252241
1863,0.3572415719165737
1864,0.3837596460235921
1865,0.4065201840250511
1866,0.4204531020747049
1867,0.4491953027278249
1868,0.4602890533706998
1869,0.4884396241025041
1870,0.5008359387643201
1871,0.5322577502725624
1872,0.5875811859353359
1873,0.6233057592453243
1874,0.5900221812246423
1875,0.6348985489837432
1876,0.6447162037693775
1877,0.6589603312260904
1878,0.6624475459391693
1879,0.7078810191692075
1880,0.8037596678393863
1881,0.8253182472592112
1882,0.8682868736487573
1883,0.9193900693514225
1884,0.9265548868163103
1885,0.9323926773436455
1886,0.946622219166844
1887,0.992967199313154
1888,1.0957576418945743
1889,1.0971201592020905
1890,1.1919929685378443
1891,1.2475750647026376
1892,1.2567075368965193
1893,1.2381078978437352
1894,1.286676887389371
1895,1.3621187957936836
1896,1.4059557640537657
1897,1.4730383860975058
1898,1.5511755446467896
1899,1.6978009658768007
1900,1.7888209389436143
1901,1.8486608255221755
1902,1.9031122900491748
1903,2.075742537501803
1904,2.1076141008960025
1905,2.2437267128686997
1906,2.3609161104099803
1907,2.6637445589385536
1908,2.5769580635201503
1909,2.672675264874797
1910,2.8059632504058825
1911,2.8619862567670484
1912,3.004722071779437
1913,3.2596494608068767
1914,2.9736665402766858
1915,2.9425198104705164
1916,3.1709582072536717
1917,3.2856216442218904
1918,3.2518133670742175
1919,2.861421008440589
1920,3.3092152400974313
1921,2.908968889798548
1922,3.0924139992625364
1923,3.51625242540537
1924,3.555830056361666
1925,3.6047125979495913
1926,3.5588870224750497
1927,3.928221559555052
1928,3.943582918503039
1929,4.239586224718374
1930,3.9315348799967724
1931,3.549645518138221
1932,3.225718239546794
1933,3.3839424868644
1934,3.6669673367819327
1935,3.849855802224696
1936,4.215457072711993
1937,4.511311211107545
1938,4.255968438670947
1939,4.516846720106663
1940,4.882854452426036
1941,4.973871648052166
1942,4.980163241406385
1943,5.14101962881748
1944,5.085933086352677
1945,4.327405026380104
1946,4.7425669442497
1947,5.313062133092373
1948,5.649648193895273
1949,5.551761021670831
1950,6.213731175741302
1951,6.659606041065717
1952,6.786099891797022
1953,6.984021272212275
1954,7.165186494854508
1955,7.837469427759452
1956,8.395391090472884
1957,8.738872584267785
1958,9.040538849588268
1959,9.541019562638569
1960,9.998246946524011
1961,10.084929428517672
1962,10.511070556386988
1963,11.125941126809776
1964,11.702723384186479
1965,12.246750333871486
1966,12.83186689595858
1967,13.287157724808855
1968,14.051668413799545
1969,14.88339680738268
1970,15.843285019524572
1971,16.527550099634958
1972,17.246695642406554
1973,18.233008750505316
1974,18.13222699535328
1975,18.060672090748284
1976,19.0355563345673
1977,19.657660652840097
1978,20.454216964332378
1979,20.999960156936158
1980,20.707595338894915
1981,20.29859921249499
1982,20.0710866667671
1983,20.09238693630408
1984,20.590542385173737
1985,20.81000575113212
1986,21.196382640676234
1987,21.774340960278302
1988,22.4753785753471
