"em","country","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014"
"CH4","nor","ktCH4",186.359180819247,187.677136932071,190.267819040573,192.888853608029,192.266567272399,189.677679089518,193.562938290135,197.730665846306,201.501224300187,205.904717455771,211.368339057691,217.340301633124,219.708762881757,221.2018616222,223.704480784871,226.166603544482,227.266238704217,227.069633589731,226.11165372574,231.6864865056,234.846685279793,235.534822137761,239.689997413451,241.971367819514,245.603269085296,242.55839609351,243.757904614057,243.861205053313,236.59016302377,233.063875123303,234.959611937407,235.881964380041,229.475712975017,233.223490795015,230.414988757178,220.099242459496,215.00425138349,217.764653271122,210.750628170593,206.766414299424,207.328289656642,200.582857694663,196.569313468046,197.101932514423,198.962873125238
"CH4","npl","ktCH4",502.288710808577,512.462493943533,518.309706674713,534.940825473299,548.181359827969,566.095467067984,579.901022742722,596.500239338841,609.171753513136,617.73538029187,642.548983507618,648.99526834503,643.065171065359,661.460082099944,671.664854779652,677.224019994846,678.571459822688,693.190914312338,701.459549973374,705.090828114491,711.53152233036,711.695197652567,700.333362150504,724.339023617782,734.777833723771,768.093501828673,780.041103797812,788.78824531435,797.887034275632,808.806889582508,817.362965498786,821.355240573521,833.097249817175,845.103346035459,857.913164766816,868.703079904014,882.235809433432,886.963811289033,913.239950293793,923.553118577465,934.990679709498,946.893230466172,951.663336591598,962.922785335153,972.679803408687
"CH4","nzl","ktCH4",1180.45838120098,1202.50975321081,1253.73169030713,1241.16740700423,1260.64371263575,1257.92629987572,1255.6156651884,1262.16066455151,1263.68755768582,1248.01360589517,1316.20656745569,1313.23215883436,1316.13322581101,1304.96684482419,1317.79301126878,1318.8526822942,1347.65752312433,1305.69916611804,1319.19540938778,1279.70917339864,1276.02823966487,1286.31930022132,1274.39245582459,1279.00739636884,1306.80450946546,1320.95990660663,1349.02350767723,1377.88644656208,1346.85298791022,1364.46719696922,1402.69810681734,1410.27726573817,1408.72312921859,1417.55760908328,1416.76188617787,1429.60193708387,1434.11496796588,1382.81532430797,1339.7917013496,1359.09289094173,1356.89768468209,1362.37692442685,1381.75023060965,1389.67012256906,1396.91058658316
"CH4","omn","ktCH4",7.48116600695788,7.73971462144148,8.43488109919722,9.29324246637705,10.3148198735721,11.3778455312523,12.539776931121,744.726582474426,14.5860091727305,546.671242416492,526.932095702066,18.1989522136768,627.234603229035,726.586238793401,782.250627707254,935.514546715874,1053.58327320608,1101.41033144,1178.03381142491,1225.8152240493,1313.72806721765,1361.38140461097,1433.78037639149,1507.55085309595,1578.70776852124,1676.34996956589,1744.06460590127,1773.20633502416,1773.64791495425,1794.18945318507,1906.71074623126,1906.39088080386,1799.82348271999,1655.15061405408,1591.12767340674,1582.35482130162,1512.84366582294,1464.11572843953,1567.95197140869,1682.25205543534,1796.3119099187,1849.24800773231,1910.76448041236,1969.36780980595,1988.69044612523
"CH4","pak","ktCH4",1991.84362714789,2034.85265631954,2065.79633753401,2125.50924650161,2199.49145203831,2272.3336734516,2333.18469243167,2417.68094871278,2507.95241951187,2590.07651826449,2621.50558997052,2727.45564640467,2795.492431394,2877.51763373961,2936.95872777381,3000.27468404084,3299.91295221726,3417.82330415912,3535.80840448631,3599.24326660063,3692.64300804655,3799.50236239972,3884.42405068123,4028.68743669877,4122.45694524857,4241.62849178226,4438.06573349532,4558.36892166132,4705.41118067206,4866.17259605759,5013.32739827936,5147.34631241693,5312.02107657776,5571.47203781678,5784.96848175399,5972.11465603589,6301.66471140225,6506.80048258413,6742.9215751361,6918.92931839425,7077.08448949462,7191.79089303475,7305.47596069213,7420.49388519037,7541.69258360589
"CH4","pan","ktCH4",92.7567226490904,95.4105216633161,97.5655137927108,99.2273682488893,100.8324067692,102.40977109486,103.456201924562,104.626381091852,106.113748516972,108.848447240475,107.415482843152,109.506793750774,111.386124741394,112.074832872889,112.103357087708,112.375192756487,112.171142815321,111.742153975062,112.959071773287,113.285737339933,112.51306629878,113.830104402142,116.428856953548,117.98775056171,119.980364374151,120.407575000598,120.684181460836,116.49904905847,118.96964630654,118.625433027547,118.072828682371,130.038905199495,129.889718059283,128.376492789474,127.607770997341,132.43289839214,132.502966661527,131.339382158102,137.088309162841,139.294228412016,141.103648757306,143.202466870445,145.402000597218,148.716908483589,151.859890521037
"CH4","per","ktCH4",777.495476673534,801.338862497679,772.611388383655,779.824154799523,795.612968254405,785.859852116299,797.61454386756,805.64743650975,899.143833321275,980.941718174606,979.669315592108,1001.22388945768,1016.68560060171,959.967907618338,1004.44195087938,995.097153549443,988.25264714668,985.909264299092,954.075070843855,940.979981418101,922.426633068098,891.259427963258,892.393903596905,912.266615134046,942.734592760671,961.708362344423,972.657664594409,977.593411495079,989.99256740175,1017.27472718175,1005.10752120143,1007.29881872272,1021.67139549989,1028.86871040085,1022.94164114041,1063.96457135792,1073.47792373629,1082.10406220457,1076.99714146847,1101.96684112269,1130.61063808826,1137.20713654204,1140.90326620896,1148.90740487249,1174.92494450733
"CH4","phl","ktCH4",1812.72760609637,1865.00708362113,1849.85693433457,2004.85366085212,1993.1103801662,1970.64759161381,1921.10349125357,1924.75982480601,1941.16374905848,2008.9426497587,1952.47468668517,1951.04512639463,1908.71665935657,1904.02026883726,1942.52460721296,2009.55808631061,2030.42221226455,1982.06829007219,2052.522482987,2106.70624744476,2056.96670663542,2104.13807603007,2069.72878482486,2111.01359375451,2248.99940201241,2322.8571410605,2500.91996177137,2502.99356295691,2307.97296221794,2611.76203386191,2658.29451281812,2701.90405457965,2654.84368626866,2683.35104975994,2749.88775224687,2758.1776011223,2795.55314308656,2874.74947700353,2958.77714065927,2998.20599720048,3035.33621513548,3078.89106407451,3127.34709344341,3178.06538330034,3227.12673272297
"CH4","plw","ktCH4",0.0633500698515531,0.0719765202560552,0.074298048357813,0.0720923481499743,0.0773032958664552,0.0797230019052157,0.0680692300963289,0.0799068444542273,0.0713479126840173,0.0744348924538507,0.0812016191185814,0.083867759929869,0.0892355492697757,0.0917265914821446,0.0954107462522539,0.0893010994470148,0.0911052394057348,0.0930769129352442,0.0974144000578183,0.103845286420538,0.106697019199194,0.108864071654708,0.0989364596385794,0.101259320694441,0.104972339596923,0.107677615236893,0.111978509604105,0.113182590707821,0.114702514335537,0.116562194269419,0.118898219408693,0.125290605633465,0.123627053099051,0.123641080380982,0.121226854870025,0.120202750870539,0.121879483808681,0.118592333224842,0.123570742455384,0.126357004107597,0.13021025812413,0.136823252707651,0.161256490906597,0.164761526523447,0.166606619724237
"CH4","png","ktCH4",41.6983053473478,43.3732342119943,41.167145217499,43.0577156822478,44.9494163418627,46.7319520756139,48.2808300590718,49.4808825046124,50.9606997978812,52.5876993471569,52.9008386158186,54.2772863037202,55.636489961666,57.2411442672239,58.6532015994308,60.4438179964968,62.3168302409185,63.4806878444033,64.9886718585489,66.57293319517,68.3658531952695,75.4833728579057,76.8209847853001,79.4273108269217,76.0672242309788,78.4399868495985,81.3804477680923,83.9521284786061,102.331634070535,84.7031668409816,85.7106630449194,89.1096974577255,91.7901015903307,92.8463838302498,102.013539249036,113.555771252727,119.091261407266,113.83288118374,122.885788962767,126.535913291183,130.274989908058,132.1757430318,134.08649046789,136.307665480903,138.116156703035
"CH4","pol","ktCH4",2150.81064249572,2169.29797833716,2235.36905105354,2332.97558123129,2432.37406012512,2498.98526822453,2516.87507691418,2567.45262836026,2627.25984998999,2661.58755163832,2612.84880887882,2417.90353881744,2539.31622135492,2625.29491097148,2645.67558069751,2657.65549295579,2636.57128357711,2632.15353088279,2603.0541784442,2558.12733963908,2367.41463265536,2297.05597179402,2188.9387230551,2171.67734471387,2183.70124526259,2181.2822695981,2176.46895179752,2190.16703917235,2098.15009290451,2090.81886148512,2073.96181589712,2062.39118428506,2017.55116413234,2036.13211412182,2022.64808756325,2043.92306199567,2062.60918821867,2033.11958321012,1993.36741986583,1940.03562921314,1967.27823659466,1929.92625302973,1955.12772288579,1949.09724412126,1930.18575146147
"CH4","pri","ktCH4",64.2824033330127,65.2205334373442,66.6969174209118,68.503774118351,68.4505242987445,69.7280794904911,71.6408099775826,73.2366326253406,73.6588291904735,72.3423700284561,70.5734934632285,72.2246789810872,76.0103453471754,79.5692687000236,81.5662118628058,81.2019296637108,82.9095874307979,79.7847363453669,83.3842685735617,86.3522372809675,88.8551173506336,90.612897559596,83.0832159752141,85.6961209505133,88.4332279442913,87.8323923734313,90.8030109266135,94.5326749359165,97.0310874973303,99.2552967943938,101.8840550149,103.765566089621,105.625703313819,107.625925868863,107.267282554955,107.987776826431,109.525985490278,111.309008231594,113.275573266088,112.843531458419,112.353031718565,112.011239519758,111.67526822272,111.385229511115,111.127729989226
"CH4","prk","ktCH4",545.395014843019,560.007268173754,570.437813626356,585.73157368356,601.001613693065,614.514300349437,641.317746070525,673.067499613956,759.65533464106,792.653723022533,822.970340668604,851.370649360743,871.787364810178,897.741869668355,923.578389026713,952.705215464585,947.325701011326,941.796265797906,937.121639042622,921.10730853838,903.072055177601,871.549633577302,840.633168406652,809.394635885261,782.159641668491,751.804027146126,758.215950593269,754.565821609395,717.10159062775,770.923880285174,797.561437682746,819.111786030993,806.939263107622,822.516746409105,846.926478152342,891.095153237326,900.249468363848,830.504748083352,860.435475905744,930.592940128122,1052.42003580065,1113.42234250668,1103.12874233381,1117.00868900361,1068.51519700029
